# ChemOrigins full local reaction network cache.
# Generated from reference_reactions/ChemOrigins/raw/reactions/*.json.
# Columns: ID | MODULE | REACTION | CATALYST_OR_CONTROL | RATE_TEMPLATE | ROLE | REFS | CONFIDENCE
pbr-000001 | Glutamate-synthesis | Glyoxylate + Pyruvate -> 4-hydroxy-2-oxoglutaric acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000001; 10.1038/s41467-017-02591-0; Linked cycles of oxidative decarboxylation of glyoxylate as protometabolic analogs of the citric acid cycle | source_database
pbr-000107 | chemorigins_unassigned | Methanol -> ethylene glycol | Ultraviolet radiation | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000107; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000108 | chemorigins_unassigned | ethylene glycol -> ethylene glycol | Bisulfite | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000108; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000109 | chemorigins_unassigned | ethylene glycol -> H2O + vinyl alcohol | Ultraviolet radiation | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000109; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000110 | chemorigins_unassigned | vinyl alcohol -> Acetaldehyde | Bisulfite | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000110; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000111 | chemorigins_unassigned | Acetaldehyde -> ethanol | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000111; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000112 | chemorigins_unassigned | glycolic acid -> Acetate + H2O | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000112; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000113 | chemorigins_unassigned | Acetate -> Acetate | Bisulfite | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000113; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000114 | chemorigins_unassigned | Acetate -> H2O + Acetaldehyde | Ultraviolet radiation | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000114; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000115 | chemorigins_unassigned | Formate + Acetate -> malonic acid | Ultraviolet radiation | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000115; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000116 | chemorigins_unassigned | Sulfite + Acetate -> sulfoacetic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000116; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000117 | chemorigins_unassigned | malonic acid -> H2O + 3-oxopropanoic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000117; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000118 | chemorigins_unassigned | 3-oxopropanoic acid -> 3-hydroxypropionic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000118; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000119 | chemorigins_unassigned | glycolic acid -> 2,3-dihydroxybutanedioic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000119; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000120 | chemorigins_unassigned | Formate + glycolic acid -> tartronic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000120; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000121 | chemorigins_unassigned | tartronic acid -> H2O + malonic acid | Bisulfite; Ultraviolet radiation | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000121; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000122 | chemorigins_unassigned | tartronic acid -> mesoxalic acid | Bisulfite; Ultraviolet radiation | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000122; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000123 | chemorigins_unassigned | hydrogen + carbon disulfide -> hydrogen sulfide + methanethiol | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000123; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000124 | chemorigins_unassigned | hydrogen sulfide + methanethiol -> hydrogen + tetrathioperoxycarbonic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000124; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000125 | chemorigins_unassigned | hydrogen sulfide + methanethiol -> hydrogen + 1,2,3,4,5-pentathiane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000125; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000126 | chemorigins_unassigned | hydrogen sulfide + methanethiol -> hydrogen + hexathiepane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000126; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000127 | chemorigins_unassigned | methanethiol -> hydrogen + dimethyl disulfide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000127; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000128 | chemorigins_unassigned | hydrogen + carbon disulfide + methanethiol -> hydrogen sulfide + dimethyl trisulfide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000128; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000129 | chemorigins_unassigned | hydrogen sulfide + carbon disulfide + methanethiol -> dimethyl tetrasulfide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000129; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000130 | chemorigins_unassigned | hydrogen sulfide + carbon disulfide + methanethiol -> hydrogen + dimethyl pentasulfide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000130; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000131 | chemorigins_unassigned | dimethyl disulfide + methanethiol -> methane + dimethyl trisulfide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000131; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000132 | chemorigins_unassigned | hydrogen + carbon disulfide + dimethyl disulfide -> methane + 1,2,4-trithiolane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000132; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000133 | chemorigins_unassigned | hydrogen sulfide + dimethyl disulfide -> hydrogen + 1,2,4-trithiolane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000133; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000134 | chemorigins_unassigned | hydrogen + carbon disulfide + dimethyl disulfide -> hydrogen sulfide + 1,3,5-trithiane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000134; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000135 | chemorigins_unassigned | hydrogen + carbon disulfide + dimethyl disulfide -> hydrogen sulfide + methane + 1,2,4,5-tetrathiane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000135; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000136 | chemorigins_unassigned | hydrogen sulfide + dimethyl disulfide -> hydrogen + 1,2,4,5-tetrathiane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000136; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000137 | chemorigins_unassigned | carbon disulfide + dimethyl disulfide -> 1,2,4,6-tetrathiepane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000137; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000138 | chemorigins_unassigned | hydrogen sulfide + carbon disulfide + dimethyl disulfide -> hydrogen + 1,2,4,5,7-pentathiocane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000138; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000139 | chemorigins_unassigned | hydrogen sulfide + carbon disulfide + dimethyl disulfide -> hydrogen + 1,2,4,5,7-pentathiocane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000139; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000140 | chemorigins_unassigned | dimethyl disulfide -> hydrogen sulfide + 1,4-dithiane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000140; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000141 | chemorigins_unassigned | hydrogen sulfide + dimethyl disulfide -> hydrogen + allyl methyl trisulfide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000141; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000142 | chemorigins_unassigned | hydrogen + carbon disulfide + dimethyl disulfide -> hydrogen sulfide + allyl methyl trisulfide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000142; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000143 | chemorigins_unassigned | hydrogen sulfide + allyl methyl trisulfide -> hydrogen + 3,6-dimethyl-1,2,4,5-tetrathiane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000143; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000144 | chemorigins_unassigned | methane + dimethyl trisulfide -> hydrogen + 2,3,5-trithiahexane | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000144; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000145 | chemorigins_unassigned | methane + 2,3,5-trithiahexane -> hydrogen + methyl propyl trisulfide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000145; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000146 | chemorigins_unassigned | hydrogen sulfide + methyl propyl trisulfide -> hydrogen + methyl propyl tetrasulphide | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000146; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000147 | chemorigins_unassigned | hydrogen + carbon disulfide + methyl propyl trisulfide -> hydrogen sulfide + methane, tetrakis(methylthio)- | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000147; 10.1089/ast.2005.5.749; Abiotic Synthesis of Organic Compounds from Carbon Disulfide Under Hydrothermal Conditions | source_database
pbr-000149 | chemorigins_unassigned | Glycine -> CO2 + methylamine | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000149; 10.1016/j.supflu.2007.04.008; Hydrothermal reactions of alanine and glycine in sub- and supercritical water | source_database
pbr-000153 | chemorigins_unassigned | dl-pyroglutamic acid -> 2-pyrrolidinone | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000153; 10.1016/0016-7037(64)90089-4; Thermal reaction kinetics of the glutamic acid-pyroglutamic acid system in water | source_database
pbr-000154 | chemorigins_unassigned | glycylglycine -> 2,5-piperazinedione | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000154; 10.1016/0016-7037(93)90540-D; Kinetics of peptide hydrolysis and amino acid decomposition at high temperature | source_database
pbr-000162 | chemorigins_unassigned | L-Glutamate -> H2O + dl-pyroglutamic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000162; 10.1246/cl.1997.1053; Stability of Amino Acids in Simulated Hydrothermal Vent Environments | source_database
pbr-000165 | chemorigins_unassigned | Glycine -> H2O + 2,5-piperazinedione | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000165; 10.1016/j.supflu.2007.04.008; Hydrothermal reactions of alanine and glycine in sub- and supercritical water | source_database
pbr-000166 | chemorigins_unassigned | H2O + Glycine -> Ammonia + glycolic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000166; 10.1016/j.supflu.2007.04.008; Hydrothermal reactions of alanine and glycine in sub- and supercritical water | source_database
pbr-000167 | chemorigins_unassigned | hydrogen + morpholine -> Ammonia + ethyl vinyl ether | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000167; 10.1016/j.gca.2012.11.008; The influence of minerals on decomposition of the n-alkyl-α-amino acid norvaline under hydrothermal conditions | source_database
pbr-000168 | chemorigins_unassigned | H2O + ethyl vinyl ether -> hydrogen + isobutyric acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000168; 10.1016/j.gca.2012.11.008; The influence of minerals on decomposition of the n-alkyl-α-amino acid norvaline under hydrothermal conditions | source_database
pbr-000169 | chemorigins_unassigned | H2O + sec-butylamine -> Ammonia + isobutanol | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000169; 10.1016/j.gca.2012.11.008; The influence of minerals on decomposition of the n-alkyl-α-amino acid norvaline under hydrothermal conditions | source_database
pbr-000170 | chemorigins_unassigned | H2O + isobutanol -> hydrogen + isobutyric acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000170; 10.1016/j.gca.2012.11.008; The influence of minerals on decomposition of the n-alkyl-α-amino acid norvaline under hydrothermal conditions | source_database
pbr-000173 | chemorigins_unassigned | H2O + gamma-aminobutyric acid -> hydrogen + Ammonia + CO2 + ethyl formate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000173; 10.1016/j.gca.2012.11.008; The influence of minerals on decomposition of the n-alkyl-α-amino acid norvaline under hydrothermal conditions | source_database
pbr-000174 | chemorigins_unassigned | hydrogen + gamma-aminobutyric acid -> Ammonia + butyric acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000174; 10.1016/j.gca.2012.11.008; The influence of minerals on decomposition of the n-alkyl-α-amino acid norvaline under hydrothermal conditions | source_database
pbr-000176 | chemorigins_unassigned | L-Glutamate -> Ammonia + pentenedioic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000176; 10.1016/j.gca.2014.02.043; The effects of temperature, pH and redox state on the stability of glutamic acid in hydrothermal fluids | source_database
pbr-000177 | chemorigins_unassigned | H2O + pentenedioic acid -> 2-hydroxyglutaric acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000177; 10.1016/j.gca.2014.02.043; The effects of temperature, pH and redox state on the stability of glutamic acid in hydrothermal fluids | source_database
pbr-000178 | Glutamate-synthesis | 2-hydroxyglutaric acid -> hydrogen + 2-Oxoglutarate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000178; 10.1016/j.gca.2014.02.043; The effects of temperature, pH and redox state on the stability of glutamic acid in hydrothermal fluids | source_database
pbr-000179 | chemorigins_unassigned | 2-Oxoglutarate -> Formate + Succinate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000179; 10.1016/j.gca.2014.02.043; The effects of temperature, pH and redox state on the stability of glutamic acid in hydrothermal fluids | source_database
pbr-000182 | Glutamate-synthesis | 2-amino-4-hydroxy-4-methylpentanedioic acid -> Ammonia + 2-Oxoglutarate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000182; 10.1016/j.gca.2014.02.043; The effects of temperature, pH and redox state on the stability of glutamic acid in hydrothermal fluids | source_database
pbr-000183 | chemorigins_unassigned | gamma-aminobutyric acid -> H2O + 3-buten-2-one, 4-amino-, (e)- | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000183; 10.1246/bcsj.76.1171; Reaction of Amino Acids in a Supercritical Water-Flow Reactor Simulating Submarine Hydrothermal Systems | source_database
pbr-000184 | chemorigins_unassigned | 5-aminovaleric acid -> H2O + 2-piperidone | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000184; 10.1246/bcsj.76.1171; Reaction of Amino Acids in a Supercritical Water-Flow Reactor Simulating Submarine Hydrothermal Systems | source_database
pbr-000185 | chemorigins_unassigned | hydrogen + CO2 + iron(iii) oxide + ferrous oxide -> H2O + ferrous ion + carbonic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000185; 10.1016/S0016-7037(03)00136-4; Experimental constraints on the hydrothermal reactivity of organic acids and acid anions: I. Formic acid and formate | source_database
pbr-000186 | chemorigins_unassigned | H2O + nitrous acid + nickel + iron -> nickel + iron + Ammonia + H2O | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000186; 10.1186/1467-4866-9-5; Abiotic ammonium formation in the presence of Ni-Fe metals and alloys and its implications for the Hadean nitrogen cycle | source_database
pbr-000187 | chemorigins_unassigned | nitrate + hydrogen + iron -> H2O + iron + Ammonia | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000187; 10.1186/1467-4866-9-5; Abiotic ammonium formation in the presence of Ni-Fe metals and alloys and its implications for the Hadean nitrogen cycle | source_database
pbr-000188 | chemorigins_unassigned | hydrogen + Ammonia + Formaldehyde -> ethanolamine | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000188; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000189 | C3-synth | Formaldehyde -> glycolic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000189; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000190 | Glycine-synthesis | Ammonia + peracetic acid -> Glycine | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000190; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000192 | chemorigins_unassigned | Formaldehyde + L-Serine -> alpha-(hydroxymethyl)serine | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000192; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000194 | chemorigins_unassigned | hydrogen + alpha-(hydroxymethyl)serine -> H2O + 2-methylserine | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000194; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000197 | chemorigins_unassigned | peracetic acid -> Formate + Methanol | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000197; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000198 | chemorigins_unassigned | glycolic acid -> H2O + Glycolaldehyde | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000198; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000199 | chemorigins_unassigned | Ammonia + glycolic acid -> H2O + Glycine | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000199; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000200 | chemorigins_unassigned | Glycine -> Formate + methylamine | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000200; 10.1007/s11084-008-9153-2; The Role of Submarine Hydrothermal Systems in the Synthesis of Amino Acids | source_database
pbr-000201 | chemorigins_unassigned | glycolic acid -> glycolic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000201; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000202 | chemorigins_unassigned | glycolic acid -> H2O + Acetate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000202; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000204 | chemorigins_unassigned | glycolic acid + 2,3-dihydroxybutanedioic acid -> 1,2,3-trihydroxypropane-1,2,3-tricarboxylic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000204; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000205 | chemorigins_unassigned | Acetate + 2,3-dihydroxybutanedioic acid -> hydroxycitric acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000205; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000206 | chemorigins_unassigned | 1,2,3-trihydroxypropane-1,2,3-tricarboxylic acid -> hydroxycitric acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000206; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000207 | chemorigins_unassigned | hydroxycitric acid -> Citrate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000207; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000208 | chemorigins_unassigned | 2,3-dihydroxybutanedioic acid -> (S)-Malate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000208; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000209 | chemorigins_unassigned | (S)-Malate -> Succinate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000209; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000210 | chemorigins_unassigned | (S)-Malate -> (S)-Malate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000210; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000211 | chemorigins_unassigned | glycolic acid + (S)-Malate -> hydroxycitric acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000211; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000212 | chemorigins_unassigned | Acetate + (S)-Malate -> Citrate | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000212; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000213 | chemorigins_unassigned | Acetate -> Succinate | Ultraviolet radiation | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000213; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000214 | Glycine-synthesis | H2O + Acetate -> Acetate + glycolic acid | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000214; 10.1038/s41557-021-00789-w; Prebiotic photoredox synthesis from carbon dioxide and sulfite | source_database
pbr-000215 | Oxazole pathway | glyceraldehyde + 1,3-oxazol-2-amine -> pbm-000194 | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000215; 10.1002/ange.200601267; Direct Assembly of Nucleoside Precursors from Two‐ and Three‐Carbon Units | source_database
pbr-000217 | Oxazole pathway | Glycolaldehyde + 1,3-oxazol-2-amine -> pbm-000196 | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000217; 10.1002/ange.200601267; Direct Assembly of Nucleoside Precursors from Two‐ and Three‐Carbon Units | source_database
pbr-000218 | Oxazole pathway | pbm-000196 -> pbm-000197 | none_reported | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000218; 10.1002/ange.200601267; Direct Assembly of Nucleoside Precursors from Two‐ and Three‐Carbon Units | source_database
pbr-000230 | chemorigins_unassigned | CO2 + hydrogen -> Formate | Elemental Iron; Magnetite | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000230; 10.1038/s41559-020-1125-6; A hydrogen-dependent geochemical analogue of primordial carbon and energy metabolism | source_database
pbr-000231 | C3-synth | H2O + CO2 -> Formate | Greigite | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000231; 10.1038/s41559-020-1125-6; A hydrogen-dependent geochemical analogue of primordial carbon and energy metabolism | source_database
pbr-000232 | chemorigins_unassigned | hydrogen + CO2 -> H2O + Acetate | Elemental Iron; Magnetite | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000232; 10.1038/s41559-020-1125-6; A hydrogen-dependent geochemical analogue of primordial carbon and energy metabolism | source_database
pbr-000233 | chemorigins_unassigned | CO2 + hydrogen -> H2O + Methanol | Awaruite | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000233; 10.1038/s41559-020-1125-6; A hydrogen-dependent geochemical analogue of primordial carbon and energy metabolism | source_database
pbr-000234 | Alanine-synthesis | CO2 + hydrogen -> H2O + Pyruvate | Elemental Iron; Awaruite | chemorigins_experimental | prebiotic_literature_reaction | ChemOrigins pbr-000234; 10.1038/s41559-020-1125-6; A hydrogen-dependent geochemical analogue of primordial carbon and energy metabolism | source_database
